Y;in_transit_qty;forecast_3_month;sales_1_month;sales_3_month;min_bank;potential_issue;pieces_past_due;local_bo_qty;deck_risk;oe_constraint;ppap_risk;stop_auto_buy;rev_stop
0;0;0;1;1;23;0;0;0;0;0;0;1;0
0;200;200;50;228;94;0;0;0;0;0;0;1;0
0;89;2544;894;3723;11174;0;0;0;0;0;0;1;0
0;0;40;31;51;3;0;0;2;0;0;0;1;0
0;75;0;18;72;38;0;0;0;0;0;0;1;0
0;40;0;20;40;1;0;0;0;1;0;0;1;0
0;130;0;3;16;7;0;0;0;0;0;0;1;0
0;6;110;5;39;64;0;0;0;0;0;0;1;0
0;0;15;9;43;45;0;0;0;0;0;0;1;0
0;81;372;203;580;336;0;0;0;0;0;1;1;0
0;30;0;4;17;4;0;0;0;0;0;0;1;0
0;16;31;19;37;50;0;0;0;0;0;0;1;0
0;46;153;42;151;169;0;0;0;0;0;0;1;0
0;21;740;343;725;209;0;0;0;0;0;0;1;0
0;0;8;4;11;0;0;0;0;0;0;1;1;0
0;2;30;12;32;11;0;0;0;0;0;0;1;0
0;360;720;331;981;304;0;0;0;0;0;0;1;0
0;0;9;1;6;2;0;0;0;0;0;0;1;0
0;3;0;7;29;17;0;0;0;0;0;0;1;0
0;0;0;11;19;0;0;0;0;0;0;0;1;0
0;1;11;4;10;8;0;0;0;0;0;0;1;0
0;0;40;8;43;26;0;0;0;0;0;0;1;0
0;79;287;288;905;324;0;0;0;0;0;1;1;0
0;1;198;65;214;86;0;0;0;0;0;0;1;0
0;2;0;9;32;16;0;0;0;0;0;0;1;0
0;0;310;158;350;38;0;0;11;0;0;0;1;0
0;4;38;7;53;20;0;0;0;0;0;0;1;0
0;11;0;0;3;0;0;0;0;0;0;0;1;0
0;282;0;17;122;52;0;0;0;0;0;0;1;0
0;0;0;6;23;10;0;0;0;1;0;0;1;0
0;28;1;1;1;0;0;0;0;1;0;0;1;0
0;0;40;0;0;13;0;0;0;1;0;1;1;0
0;288;1332;317;1074;537;0;0;0;0;0;0;1;0
0;2;32;9;25;22;0;0;0;0;0;0;1;0
0;0;12;5;5;1;0;0;0;1;0;0;1;0
0;63;220;21;72;49;0;0;0;0;0;0;1;0
0;9;5;2;6;0;0;0;0;0;0;0;1;0
0;0;13;13;39;0;0;0;0;0;0;0;1;0
0;0;12;0;1;1;0;0;0;0;0;1;1;0
0;0;50;18;53;0;0;0;0;0;0;0;1;0
0;8;165;3;5;30;0;0;0;0;0;1;1;0
0;0;28;5;5;0;0;0;0;1;0;0;1;0
0;0;5;3;20;0;0;0;0;1;0;1;0;0
0;0;226;0;0;1;0;0;0;1;0;0;1;0
0;100;0;9;21;29;0;0;0;0;0;0;1;0
0;0;12;9;23;2;0;0;0;0;0;0;1;0
1;0;14;7;12;1;0;0;0;0;0;0;1;0
0;14;232;58;183;31;0;0;0;0;0;0;1;0
0;0;0;1;1;62;0;0;0;0;0;0;1;1
0;0;2939;45;122;218;0;0;0;0;0;0;1;0
0;0;0;28;95;43;0;0;0;0;0;0;1;0
0;0;0;3;11;9;0;0;0;0;0;0;0;0
0;3;10;11;27;24;0;0;0;0;0;0;1;0
0;5;100;20;116;209;0;0;0;0;0;0;1;0
0;1;4;10;13;17;0;0;0;0;0;1;1;0
0;1;0;6;21;21;0;0;0;0;0;1;0;0
0;18;129;49;157;36;0;0;0;0;0;0;1;0
0;0;0;7;27;75;0;0;0;0;0;0;0;0
0;4;0;0;4;3;0;0;0;0;0;0;1;0
0;5;35;18;47;16;0;0;0;0;0;0;1;0
0;0;0;32;99;0;0;0;0;0;0;0;1;0
1;0;155;124;725;0;0;0;0;1;0;0;1;0
0;18;20;15;31;0;0;0;0;0;0;0;1;0
0;7;20;3;18;12;0;0;0;0;0;1;1;0
0;3;15;4;14;18;0;0;0;0;0;1;1;0
0;9;26;5;20;11;0;0;0;0;0;0;1;0
0;100;120;70;310;0;0;0;0;0;0;0;1;0
0;0;0;40;81;0;0;0;0;0;0;1;1;0
0;0;0;11;74;0;0;0;0;0;0;0;1;0
0;0;3;2;6;0;0;0;0;1;0;0;1;0
0;9;8;1;7;0;0;0;0;0;0;0;1;0
0;16;23;8;21;0;0;0;0;0;0;0;1;0
1;0;288;118;456;5;0;0;0;0;0;0;1;0
0;7;4;2;8;0;0;0;0;0;0;0;1;0
0;272;238;140;731;29;0;0;0;0;0;0;1;0
0;0;0;18;36;1;0;0;0;0;0;0;1;0
1;0;16;4;10;1;0;0;0;0;0;0;1;0
0;44;0;3;24;15;0;0;0;0;0;0;1;0
0;0;4;20;20;1;0;0;4;0;0;0;1;0
0;5;0;0;2;3;0;0;0;0;0;0;1;0
0;21;5;12;38;15;0;0;0;0;0;0;1;0
0;0;55;19;65;36;0;0;0;0;0;0;1;0
0;7;0;18;158;16;0;0;0;0;0;0;1;0
0;1;0;2;3;0;0;0;0;0;0;1;1;0
0;0;4;42;131;0;0;0;0;0;0;0;1;0
0;0;0;22;170;20;0;0;0;0;0;1;1;0
0;167;0;27;123;39;0;0;0;0;0;0;1;0
0;3;0;439;2773;231;0;0;0;0;0;1;1;0
0;0;50;1;4;2;0;0;0;0;0;0;1;0
0;14;156;30;75;36;0;0;0;0;0;0;1;0
0;12;8;0;1;0;0;0;0;1;0;0;1;0
0;0;0;30;200;194;0;0;0;0;0;0;1;0
0;1;0;9;75;23;0;0;0;0;0;0;1;0
0;0;0;7;27;18;0;0;0;0;0;0;1;0
0;4;0;7;73;38;0;0;0;1;0;1;1;0
0;0;78;89;271;182;0;0;0;0;0;1;1;0
0;0;0;48;216;504;0;0;0;1;0;1;1;0
0;0;0;30;91;143;0;0;0;1;0;0;1;0
0;0;52;6;44;28;0;0;0;0;0;0;1;0
0;8;0;2;7;2;0;0;0;0;0;0;1;0
0;0;0;10;70;10;0;0;0;0;0;0;1;0
0;0;40;5;26;17;0;0;0;0;0;1;1;0
0;2;24;14;32;22;0;0;0;0;0;0;1;0
0;52;0;160;840;860;0;0;0;0;0;0;1;0
0;50;285;80;243;140;0;0;0;0;0;0;1;0
0;26;0;34;121;58;0;0;0;0;0;0;0;0
1;0;36;3;12;13;0;0;0;0;0;0;1;0
0;0;0;7;23;5;0;0;0;1;0;1;1;0
0;62;72;42;146;60;0;0;0;0;0;0;1;0
0;1;22;15;56;250;0;0;0;0;0;0;1;0
0;60;0;67;186;110;0;0;0;0;0;0;1;0
0;0;0;0;0;23;0;0;0;1;0;1;1;0
0;115;3959;847;2584;804;0;0;0;0;0;0;1;0
0;865;0;322;943;335;0;0;0;0;0;0;1;0
0;0;0;15;54;9;0;0;0;0;0;0;1;0
0;0;0;14;99;48;0;0;0;0;0;0;1;0
0;0;330;217;607;243;0;0;0;0;0;0;1;0
0;369;0;2;43;18;0;0;0;0;0;0;1;0
0;12;63;20;60;42;0;0;0;0;0;0;1;0
0;1;0;23;103;50;0;0;0;0;0;1;1;0
0;0;27;0;14;0;0;0;0;0;0;0;1;0
0;0;100;0;6;8;0;0;0;0;0;0;1;0
0;0;0;3;15;62;0;0;0;0;0;0;1;0
0;0;116;0;0;0;0;0;0;0;0;0;1;0
0;30;18;23;83;63;0;0;0;0;0;0;1;0
0;0;12;2;14;9;0;0;0;0;0;0;1;0
0;1354;7320;1727;6494;2162;0;0;0;0;0;0;1;0
0;0;28;15;60;30;0;0;0;0;0;0;1;0
0;0;16;2;6;5;0;0;0;0;0;0;1;0
0;0;0;11;41;22;0;0;0;0;0;0;1;0
0;0;0;6;27;12;0;0;0;0;0;1;1;0
0;4;0;1;2;3;0;0;0;0;0;0;1;0
0;601;3096;2208;5138;2278;0;0;8;0;0;1;1;0
0;0;0;8;15;0;0;0;0;1;0;0;1;0
0;0;155;47;126;91;0;0;0;0;0;0;1;0
0;306;100;141;453;151;0;0;0;0;0;0;1;0
0;159;353;74;230;96;0;0;0;0;0;0;1;0
0;76;112;29;115;50;0;0;0;0;0;0;1;0
0;4;0;21;154;172;0;0;0;0;0;0;1;0
0;47;500;154;506;169;0;0;0;0;0;0;1;0
0;24;43;21;57;21;0;0;0;0;0;0;1;0
1;0;27;0;0;0;0;0;0;1;0;0;1;0
0;0;3072;6;13;78;0;0;0;0;0;1;1;0
0;0;1492;229;761;372;0;0;0;1;0;0;1;0
0;0;40;7;25;21;0;0;0;0;0;0;1;0
0;0;0;11;11;1;0;0;0;0;0;0;1;0
0;0;0;31;80;14;0;0;0;1;0;0;1;0
0;1;42;4;33;28;0;0;0;0;0;1;1;0
0;0;80;17;43;0;0;0;0;0;0;0;1;0
0;2;0;15;51;26;0;0;0;1;0;0;1;0
0;22;180;70;228;85;0;0;0;0;0;0;1;0
0;3;0;7;32;23;0;0;0;1;0;0;0;0
0;43;164;67;259;70;0;0;0;0;0;0;1;0
0;0;0;9;37;23;0;0;0;1;0;0;1;0
0;3;0;5;6;1;0;0;0;0;0;0;1;0
0;587;2100;964;2667;1374;0;0;0;0;0;1;1;0
0;0;23;6;18;0;0;0;0;0;0;0;1;0
0;9;21;11;25;14;0;0;0;0;0;0;1;0
0;40;0;19;65;53;0;0;0;0;0;0;1;0
0;0;30;3;48;20;0;0;0;0;0;0;1;0
0;1;0;11;26;21;0;0;0;0;0;0;1;0
0;0;20;4;11;1;0;0;0;0;0;0;1;0
0;7;44;16;52;30;0;0;0;0;0;0;1;0
0;81;0;5;41;38;0;0;0;0;0;0;1;0
0;1;120;6;30;20;0;0;0;0;0;0;1;0
0;5;64;59;192;109;0;0;0;0;0;0;1;0
0;30;50;15;62;32;0;0;0;0;0;1;1;0
0;49;192;140;277;86;0;0;0;0;0;0;1;0
0;3;252;118;439;136;0;0;0;0;0;0;1;0
0;12;0;41;136;48;0;0;0;0;0;0;1;0
0;8;77;18;64;38;0;0;0;0;0;0;1;0
0;0;0;10;12;4;0;0;0;0;0;1;1;0
0;4;0;7;23;33;0;0;0;0;0;0;1;0
0;4;0;25;96;71;0;0;0;0;0;0;1;0
0;229;1789;629;1449;453;0;0;0;0;0;0;1;0
1;0;5;0;2;1;0;0;0;0;0;0;1;0
0;0;7;1;19;14;0;0;0;0;0;0;1;0
0;157;2800;699;2698;782;0;0;0;0;0;0;1;0
0;3;223;29;164;101;0;0;0;0;0;0;1;0
0;315;0;25;74;37;0;0;0;0;0;0;1;0
0;16;243;54;263;676;0;0;0;0;0;0;1;0
0;18;36;3;25;28;0;0;0;0;0;0;1;0
0;0;13;0;5;1;0;0;0;0;0;1;1;0
0;0;0;12;49;21;0;0;0;0;0;0;1;0
0;0;0;1;8;7;0;0;0;0;0;0;0;0
0;7;60;13;28;32;0;0;0;0;0;0;1;0
0;143;506;253;1290;244;0;0;0;0;0;0;1;0
0;19;50;8;49;14;0;0;0;0;0;0;1;0
0;1;0;14;34;5;0;0;0;0;0;0;1;0
0;0;900;243;814;258;0;0;0;1;0;0;1;0
0;0;0;7;19;29;0;0;0;0;0;0;1;0
0;0;2;1;3;6;0;0;0;0;0;0;1;0
0;0;0;5;35;21;0;0;0;0;0;0;0;0
0;0;0;16;65;35;0;0;0;0;0;0;1;0
0;1;0;41;127;18;0;0;0;0;0;0;1;0
0;8;34;8;47;24;0;0;0;0;0;0;1;0
0;0;0;9;46;20;0;0;0;0;0;0;0;0
0;0;9;6;10;0;0;0;0;0;0;0;1;0
0;0;0;3;21;5;0;0;0;0;0;0;1;0
0;144;1182;497;1356;268;0;0;0;0;0;0;1;0
0;0;241;33;166;56;0;0;0;0;0;0;1;0
0;2210;7;263;694;79;0;0;0;0;0;0;1;0
0;73;87;92;308;42;0;0;0;0;0;0;1;0
0;421;0;787;2717;689;0;0;0;0;0;0;1;0
0;23;0;4;10;0;0;0;0;0;0;0;1;0
0;159;41;40;65;22;0;0;36;0;0;0;1;0
0;4;28;10;25;11;0;0;0;0;0;0;1;0
0;8;64;18;57;15;0;0;0;0;0;0;1;0
0;2;30;3;30;18;0;0;0;0;0;0;1;0
0;8;35;22;89;37;0;0;0;0;0;1;1;0
0;8;0;3;5;5;0;0;0;0;0;0;1;0
0;180;216;74;230;94;0;0;0;0;0;0;1;0
0;124;778;259;790;217;0;0;1;0;0;0;1;0
0;0;25;2;14;0;0;0;0;0;0;0;1;0
0;79;1618;282;861;134;0;0;0;0;0;0;1;0
0;1;0;2;3;1;0;0;0;0;0;0;0;0
0;1;10;1;18;11;0;0;0;0;0;0;1;0
0;1;0;16;47;30;0;0;0;0;0;0;0;0
0;0;0;4;11;2;0;0;0;0;0;1;1;0
0;16;27;9;47;29;0;0;0;0;0;0;1;0
0;11;126;21;73;29;0;0;0;0;0;0;1;0
0;16;56;13;52;24;0;0;0;0;0;0;1;0
0;27;29;13;37;7;0;0;0;0;0;0;1;0
0;5;588;51;204;70;0;0;0;1;0;0;0;0
0;1022;1020;367;1210;328;0;0;0;0;0;0;1;0
0;3;48;15;49;34;0;0;0;0;0;0;1;0
0;0;7;6;24;2;0;0;0;0;0;0;1;0
0;900;0;770;3049;790;0;0;0;0;0;0;1;0
0;0;5;4;7;1;0;0;0;0;0;1;1;0
0;12;12;5;13;3;0;0;0;0;0;0;1;0
1;0;15;12;19;0;0;0;0;0;0;0;1;0
0;0;0;6;46;4;0;0;0;0;0;0;1;0
0;0;0;10;30;8;0;0;0;0;0;0;1;0
0;0;0;1;4;12;0;0;0;1;0;0;0;0
0;0;0;2;5;19;0;0;0;0;0;1;1;0
0;10;10;0;4;0;0;0;0;0;0;0;1;0
0;0;12;0;18;1;0;0;0;0;0;0;1;0
0;79;484;149;470;183;0;0;0;0;0;0;1;0
0;0;6;2;9;0;0;0;0;0;0;0;1;0
0;142;588;85;438;208;0;0;3;0;0;0;1;0
0;47;1512;282;911;282;0;0;0;0;0;0;1;0
0;38;720;174;617;217;0;0;0;0;0;0;1;0
0;0;254;63;127;38;0;0;0;0;0;0;1;0
0;312;756;0;0;0;0;0;0;0;0;0;1;0
0;4;0;12;55;19;0;0;0;0;0;0;1;0
0;14;104;19;87;46;0;0;0;0;0;0;1;0
0;0;13;6;18;8;0;0;0;0;0;0;1;0
0;0;50;5;18;0;0;0;0;0;0;0;1;0
0;458;2800;314;725;510;0;0;0;0;0;0;1;0
0;0;25;14;39;0;0;0;0;0;0;0;1;0
0;13;144;58;159;81;0;0;0;0;0;0;1;0
0;0;23;18;61;45;0;0;0;0;0;0;1;0
0;0;60;0;0;0;0;0;0;0;0;1;1;0
0;157;1292;457;1609;395;0;0;0;0;0;0;1;0
0;30;0;35;92;34;0;0;0;0;0;1;1;0
0;959;3078;1038;3464;1533;0;0;5;0;0;0;1;0
0;0;208;316;371;20;0;0;0;1;0;0;1;0
0;0;0;8;27;0;0;0;0;0;0;0;1;0
0;125;60;31;129;33;0;0;1;0;0;0;1;0
0;0;40;24;46;4;0;0;0;0;0;0;1;0
0;0;35;6;28;4;0;0;0;0;0;0;1;0
0;10;40;8;32;0;0;0;0;0;0;1;1;0
0;1;192;44;138;39;0;0;0;0;0;0;1;0
0;94;364;130;387;116;0;0;0;0;0;0;1;0
0;0;0;9;26;2;0;0;0;0;0;0;1;0
0;184;700;170;822;159;0;0;0;0;0;0;1;0
0;9;13;23;72;27;0;0;0;0;0;0;1;0
0;0;0;5;14;27;0;0;0;1;0;0;1;0
0;24;0;86;400;126;0;0;0;0;0;0;1;0
0;192;1030;304;1085;48;0;0;0;0;0;1;1;0
0;0;104;11;17;58;0;0;0;0;0;0;1;0
0;4;1;2;8;1;0;0;0;1;0;0;1;0
0;8;128;39;110;17;0;0;0;0;0;0;1;0
0;0;24;8;33;0;0;0;0;0;0;0;1;0
0;79;210;69;215;87;0;0;0;0;0;0;1;0
0;108;450;103;247;117;0;0;0;0;0;0;1;0
0;0;40;10;33;5;0;0;0;0;0;1;1;0
0;33;240;76;241;52;0;0;0;0;0;0;1;0
0;9;24;5;22;0;0;0;0;0;0;0;1;0
0;0;0;0;2;15;0;0;0;1;0;0;1;0
0;0;8;3;13;0;0;0;0;0;0;0;1;0
1;0;20;4;9;0;0;0;0;0;0;0;1;0
0;0;56;18;57;14;0;0;0;0;0;0;1;0
0;0;0;0;57;5;0;0;0;0;0;1;0;0
0;0;64;17;49;9;0;0;0;0;0;0;1;0
0;0;32;0;6;2;0;0;5;0;0;0;1;0
0;0;0;1;2;5;0;0;0;1;0;1;0;0
0;3678;8079;1482;4730;1370;0;0;0;0;0;0;1;0
0;20;406;39;107;42;0;0;0;0;0;0;1;0
0;0;30;0;0;1;0;0;0;0;0;0;1;0
0;0;0;44;163;50;0;0;0;0;0;0;1;0
0;20;900;432;1282;148;0;0;78;0;0;0;1;0
0;10;10;0;0;0;0;0;0;1;0;0;1;0
0;0;0;1;15;0;0;0;0;1;0;1;1;0
0;13;34;35;101;50;0;0;0;0;0;0;1;0
0;0;0;167;697;322;0;0;0;0;0;0;1;0
0;6;72;20;82;28;0;0;0;0;0;0;1;0
0;0;40;17;44;24;0;0;0;0;0;0;1;0
0;29;0;14;57;15;0;0;0;0;0;0;1;0
0;12;100;27;83;54;0;0;0;0;0;0;1;0
0;2;0;4;16;7;0;0;0;0;0;0;1;0
0;2;0;4;13;12;0;0;0;0;0;1;1;0
0;0;3;2;6;3;0;0;0;0;0;0;1;0
0;112;28;61;174;88;0;0;0;0;0;0;1;0
0;27;79;32;126;52;0;0;4;0;0;0;1;0
0;2;12;0;12;0;0;0;0;0;0;0;1;0
0;0;49;10;36;1;0;0;0;0;0;0;1;0
0;2;22;3;25;21;0;0;0;0;0;0;1;0
0;30;130;77;194;0;0;0;0;0;0;0;1;0
0;2;12;3;9;3;0;0;0;0;0;0;1;0
0;0;22;21;78;33;0;0;0;0;0;0;1;0
0;0;0;5;20;2;0;0;0;0;0;0;1;0
0;19;25;9;33;2;0;0;0;0;0;0;1;0
0;0;0;7;29;18;0;0;0;0;0;0;1;0
0;14;252;130;458;114;0;0;0;0;0;1;1;0
0;46;42;3;64;110;0;0;0;0;0;0;1;0
0;0;18;5;19;4;0;0;0;0;0;0;1;0
0;0;28;4;25;22;0;0;0;0;0;0;1;0
0;0;310;0;0;0;0;0;0;0;0;0;1;0
0;0;0;4;26;3;0;0;0;0;0;1;1;0
0;14;10;0;0;0;0;0;0;1;0;0;1;0
0;4;0;1;6;0;0;0;0;0;0;0;1;0
0;0;132;41;48;0;0;0;0;0;0;0;1;0
0;40;0;9;26;13;0;0;0;0;0;0;1;0
0;0;48;6;7;2;0;0;0;1;0;1;1;0
0;3;0;30;77;54;0;0;0;0;0;0;1;0
0;2891;2880;1078;3350;678;0;0;0;0;0;0;1;0
0;600;2000;54;56;354;0;0;0;0;0;0;1;0
0;2;5;0;0;1;0;0;0;0;0;0;1;0
0;312;1020;251;896;431;0;0;0;0;0;0;1;0
1;0;18;14;29;0;0;0;0;0;0;1;1;0
0;0;32;35;88;14;0;0;0;0;0;0;1;0
0;69;76;4;13;20;0;0;0;1;0;0;1;0
0;24;24;3;10;4;0;0;0;1;0;0;1;0
1;0;10;0;0;0;0;0;0;1;0;1;1;0
0;0;2;3;3;0;0;0;0;1;0;1;1;0
1;0;5;0;1;0;0;0;0;0;0;1;1;0
0;10;0;538;1868;367;0;0;0;0;0;0;0;0
0;25;234;38;143;122;0;0;0;0;0;0;1;0
0;1;0;0;2;5;0;0;0;0;0;0;1;0
0;59;163;25;171;49;0;0;0;0;0;0;1;0
0;0;30;1;3;14;0;0;0;0;0;0;1;0
0;4;0;12;49;25;0;0;0;0;0;0;1;0
0;2;3;1;8;2;0;0;0;0;0;0;1;0
0;0;4;0;9;0;0;0;0;0;0;0;1;0
0;6;0;21;85;42;0;0;0;0;0;1;1;0
0;40;0;1;13;20;0;0;0;0;0;0;1;0
0;62;36;8;248;35;0;0;0;0;0;0;1;0
0;0;0;4;28;2;0;0;0;0;0;0;1;0
0;11;0;7;35;15;0;0;0;0;0;0;1;0
0;389;576;14;687;163;0;0;0;0;0;0;1;0
0;225;0;5;79;0;0;0;0;0;0;0;1;0
0;18;7;5;17;0;0;0;0;0;0;0;1;0
0;10;0;3;10;0;0;0;0;0;0;0;1;0
0;0;0;4;25;21;0;0;0;0;0;0;1;0
0;0;20;1;3;1;0;0;0;0;0;0;1;0
0;121;360;111;406;128;0;0;0;0;0;1;1;0
0;8;16;0;11;0;0;0;0;0;0;0;1;0
0;4;0;4;8;12;0;0;0;0;0;0;1;0
0;0;0;7;20;13;0;0;0;0;0;0;1;0
0;25;300;101;327;138;0;0;0;0;0;0;1;0
1;0;0;2;27;0;0;0;0;0;0;0;1;0
0;0;0;443;2843;142;0;0;0;0;0;0;1;0
0;41;36;16;76;70;0;0;0;0;0;0;1;0
0;517;572;305;940;178;0;0;0;0;0;0;1;0
0;37;0;544;1844;130;0;0;0;1;0;0;0;0
0;6;4;1;6;0;0;0;0;0;0;0;1;0
0;4;2;0;6;0;0;0;0;0;0;0;1;0
0;43;139;44;122;34;0;0;0;0;0;0;1;0
0;39;523;264;761;91;0;0;0;0;0;0;1;0
0;0;2;3;7;10;0;0;0;0;0;0;1;0
0;65;0;26;98;114;0;0;0;0;0;0;1;0
0;515;305;618;1786;285;0;0;5;0;0;0;1;0
0;0;0;27;62;1;0;0;0;1;0;0;1;0
0;100;0;0;28;25;0;0;0;0;0;0;1;0
0;0;0;124;532;145;0;0;0;0;0;0;1;0
0;0;0;4;23;4;0;0;0;0;0;0;1;0
0;17;16;20;48;59;0;0;0;0;0;0;1;0
0;31;0;88;357;8;0;0;0;0;0;0;1;0
0;0;0;3;12;36;0;0;0;0;0;1;1;0
0;0;180;10;38;22;0;0;0;0;0;0;1;0
0;17;36;9;43;22;0;0;0;0;0;1;1;0
0;0;30;2;28;4;0;0;0;0;0;1;1;0
0;0;50;57;207;326;0;0;0;0;0;0;1;0
0;1;0;6;28;22;0;0;0;0;0;0;1;0
0;0;0;2;22;5;0;0;0;0;0;0;1;0
0;14;738;37;186;2909;0;0;0;0;0;0;1;0
0;30;51350;40;1166;833;0;0;0;0;0;0;1;0
0;0;9;2;7;5;0;0;0;0;0;1;1;0
0;0;0;5;21;21;0;0;0;0;0;0;1;0
0;0;20;10;14;0;0;0;0;0;0;0;1;0
0;8;0;27;82;145;0;0;0;0;0;0;1;0
0;162;1000;215;820;504;0;0;0;0;0;0;1;0
0;0;40;6;22;63;0;0;0;0;0;0;1;0
0;1;0;13;32;26;0;0;0;0;0;0;1;0
0;0;0;3;5;16;0;0;0;1;0;1;1;0
0;42;292;65;302;52;0;0;0;0;0;0;1;0
0;180;0;0;51;0;0;0;0;0;0;0;1;0
0;4;0;6;19;12;0;0;0;0;0;0;1;0
0;4;0;7;70;50;0;0;0;0;0;0;1;0
0;800;800;1226;2873;229;0;0;0;0;0;1;1;0
0;0;250;114;722;203;0;0;0;0;0;0;1;0
0;0;0;5;57;0;0;0;0;0;0;0;1;0
0;0;0;37;104;85;0;0;0;0;0;0;0;0
0;0;1752;0;0;0;0;0;0;0;0;0;1;0
0;0;0;25;33;9;0;0;0;1;0;0;1;0
0;0;0;9;24;48;0;0;0;0;0;0;1;0
0;7;1011;190;595;202;0;0;0;0;0;1;1;0
0;2;12;7;23;12;0;0;0;0;0;1;1;0
0;600;716;0;0;0;0;0;0;0;0;0;1;0
0;0;11;5;11;0;0;0;0;0;0;0;1;0
0;13;48;9;29;1;0;0;0;0;0;0;1;0
0;205;2958;729;2233;446;0;0;0;0;0;0;1;0
0;0;0;33;33;0;0;0;0;0;0;0;1;0
0;0;10;2;11;1;0;0;0;0;0;0;1;0
0;102;0;7;23;22;0;0;0;0;0;0;1;0
0;3734;3803;987;3509;1078;0;0;0;0;0;0;1;0
0;21;150;33;125;71;0;0;0;0;0;0;1;0
0;163;192;31;108;0;0;0;0;1;0;1;1;0
0;12;17;7;22;0;0;0;0;0;0;0;1;0
0;0;216;0;1;42;0;0;0;0;0;1;1;0
1;0;12;8;17;1;0;0;0;0;0;0;1;0
0;480;500;125;321;105;0;0;0;0;0;1;1;0
0;0;100;18;50;23;0;0;0;0;0;1;1;0
0;0;90;5;81;51;0;0;0;1;0;0;1;0
0;10;0;13;41;32;0;0;0;0;0;1;1;0
0;15;0;78;289;175;0;0;0;0;0;0;1;0
0;3;1000;234;737;226;0;0;0;0;0;0;1;0
0;7;0;13;46;25;0;0;0;1;0;1;1;0
0;2;0;5;29;20;0;0;0;0;0;0;1;0
0;0;21;7;32;6;0;0;0;0;0;0;1;0
0;144;0;46;170;66;0;0;0;0;0;0;1;0
0;0;1600;639;1900;746;0;0;0;0;0;0;1;0
0;31;90;47;122;53;0;0;0;0;0;0;1;0
0;1;0;4;14;0;0;0;0;0;0;0;1;0
0;131;195;127;420;211;0;0;0;0;0;0;1;0
0;0;0;3;7;0;0;0;0;1;0;1;0;0
0;0;0;24;36;2;0;0;0;0;0;0;1;0
0;0;0;8;25;18;0;0;0;0;0;0;1;0
0;3;9;16;53;43;0;0;0;0;0;0;1;0
0;1;51;8;37;37;0;0;0;0;0;0;1;0
0;5;8;2;4;0;0;0;0;0;0;0;1;0
0;0;9;1;7;4;0;0;0;0;0;1;1;0
0;0;0;48;198;166;0;0;0;0;0;0;1;0
0;200;0;43;218;118;0;0;0;0;0;0;1;0
0;0;24;16;37;20;0;0;0;0;0;0;1;0
0;1;0;60;163;84;0;0;0;0;0;0;1;0
0;3;0;7;34;24;0;0;0;1;0;0;1;0
0;0;0;4;10;2;0;0;0;1;0;1;1;0
0;2;0;8;25;19;0;0;0;0;0;0;1;0
0;0;256;1;1;0;0;0;0;1;0;0;0;0
0;5;100;54;123;71;0;0;0;0;0;0;1;0
0;63;100;17;50;37;0;0;0;0;0;0;1;0
0;4345;19845;4576;17437;4797;0;0;0;0;0;1;1;0
0;0;0;2;5;7;0;0;0;0;0;0;0;0
0;4;0;18;84;36;0;0;0;0;0;0;1;0
0;3;0;26;101;73;0;0;0;0;0;0;0;0
0;1;21;4;17;0;0;0;0;0;0;0;1;0
0;480;1020;317;1240;390;0;0;0;0;0;0;1;0
0;154;1500;363;1170;363;0;0;0;0;0;0;1;0
0;0;0;4;12;8;0;0;0;0;0;1;0;0
0;28;160;105;388;118;0;0;0;0;0;0;1;0
0;187;516;159;538;175;0;0;0;0;0;0;1;0
0;0;0;1;9;2;0;0;0;0;0;0;0;0
0;7;0;50;137;41;0;0;0;1;0;0;1;0
0;4;168;59;240;83;0;0;0;0;0;0;1;0
0;4;0;27;83;39;0;0;0;0;0;0;1;0
0;1;249;128;278;111;0;0;0;0;0;0;1;0
0;0;22;6;28;9;0;0;0;0;0;0;1;0
0;4;64;20;59;14;0;0;0;0;0;0;1;0
0;60;627;185;687;134;0;0;0;0;0;0;1;0
0;6;0;26;77;35;0;0;0;0;0;0;0;0
0;1;12;2;11;0;0;0;0;0;0;0;1;0
0;0;0;27;55;24;0;0;0;0;0;0;1;0
0;22;72;28;103;50;0;0;0;0;0;0;1;0
0;37;150;31;163;56;0;0;0;0;0;0;1;0
0;6;1;14;43;56;0;0;0;0;0;0;1;0
0;11;84;32;129;161;0;0;0;0;0;0;1;0
0;0;5;0;7;14;0;0;0;0;0;0;1;0
0;0;670;2;8;0;0;0;0;1;0;0;0;0
0;4;16;35;127;27;0;0;0;0;0;0;1;0
0;300;0;456;2538;1079;0;0;0;0;0;0;1;0
0;0;0;14;65;21;0;0;0;0;0;0;1;0
0;86;156;67;188;107;0;0;0;0;0;1;1;0
0;4;103;38;175;34;0;0;0;0;0;0;1;0
0;5250;41500;1201;9401;0;0;0;0;0;0;0;1;0
0;7;24;6;28;13;0;0;0;0;0;0;1;0
0;130;510;191;559;190;0;0;0;0;0;0;1;0
0;0;120;1;4;0;0;0;0;1;0;0;0;0
0;2;1528;294;1059;262;0;0;0;0;0;0;1;0
0;0;0;8;21;0;0;0;0;0;0;0;1;0
0;0;0;9;36;28;0;0;0;0;0;0;1;0
0;36;600;106;498;116;0;0;0;0;0;0;1;0
